staff_id,staff_name,role,store_id,hire_date,hours_per_week,certification_level
EMP-01609,Jeffrey Crawford,Pharmacy Technician,ST-0202,2017-08-28,25,Junior
EMP-01610,Kimberly Mitchell,Pharmacy Technician,ST-0202,2017-03-08,40,Mid
EMP-01611,Kenneth Ballard,Pharmacy Technician,ST-0202,2017-12-09,35,Junior
EMP-01612,Laura Vargas,Pharmacy Technician,ST-0202,2021-01-09,20,Junior
EMP-01613,Robert Alvarez,Pharmacy Technician,ST-0202,2019-12-11,25,Senior
EMP-01614,Billy Colon,Pharmacy Technician,ST-0202,2024-12-16,25,Mid
EMP-01615,Jessica Fernandez,Pharmacist,ST-0203,2019-10-12,25,Junior
EMP-01616,David Robertson,Pharmacy Technician,ST-0203,2025-09-09,35,Mid
EMP-01617,Albert Warner,Pharmacy Technician,ST-0203,2019-07-20,25,Junior
EMP-01618,Christy Hayden,Pharmacy Technician,ST-0203,2024-04-28,30,Junior
EMP-01619,Mark Lamb,Pharmacy Technician,ST-0203,2023-10-03,25,Senior
EMP-01620,Molly Brown,Pharmacist,ST-0204,2019-10-15,35,Mid
EMP-01621,Charles Hernandez,Pharmacist,ST-0204,2021-06-25,30,Mid
EMP-01622,Jennifer Dalton,Pharmacy Technician,ST-0204,2017-06-21,35,Mid
EMP-01623,Sarah Adams,Pharmacy Technician,ST-0204,2021-04-04,40,Junior
EMP-01624,Dawn Burke,Pharmacy Technician,ST-0204,2023-04-12,35,Mid
EMP-01625,Chris Johnson,Pharmacy Technician,ST-0204,2021-08-28,40,Mid
EMP-01626,Justin Graham,Pharmacist,ST-0205,2017-01-01,35,Junior
EMP-01627,Dominic Johnson,Pharmacist,ST-0205,2021-02-06,35,Junior
EMP-01628,Casey Phelps,Pharmacy Technician,ST-0205,2024-08-21,30,Junior
EMP-01629,Amy Mosley,Pharmacy Technician,ST-0205,2021-09-18,40,Junior
EMP-01630,Sharon Lester,Pharmacy Technician,ST-0205,2023-04-20,30,Senior
EMP-01631,Megan Blackwell,Pharmacy Technician,ST-0205,2023-02-16,25,Mid
EMP-01632,Misty Taylor,Pharmacist,ST-0206,2018-04-12,30,Junior
EMP-01633,Kathryn Martinez,Pharmacy Technician,ST-0206,2026-04-01,40,Junior
EMP-01634,Tara King,Pharmacy Technician,ST-0206,2017-11-28,35,Mid
EMP-01635,Bryan Roman,Pharmacist,ST-0207,2021-12-23,35,Mid
EMP-01636,Nancy Shaffer,Pharmacist,ST-0207,2020-05-22,30,Junior
EMP-01637,Claudia Rodriguez,Pharmacist,ST-0207,2020-01-07,40,Mid
EMP-01638,Jessica King,Pharmacist,ST-0207,2017-04-29,40,Senior
EMP-01639,James Fry MD,Pharmacist,ST-0207,2023-08-02,40,Mid
EMP-01640,David Ramirez,Pharmacy Technician,ST-0207,2018-11-03,30,Mid
EMP-01641,Mike Underwood,Pharmacy Technician,ST-0207,2016-09-24,35,Junior
EMP-01642,Susan Johnson,Pharmacy Technician,ST-0207,2017-04-21,40,Senior
EMP-01643,Rachel Allen,Pharmacy Technician,ST-0207,2025-10-11,35,Junior
EMP-01644,Mark Haynes,Pharmacy Technician,ST-0207,2018-06-14,30,Senior
EMP-01645,Cynthia Ramos,Pharmacy Technician,ST-0207,2016-07-04,40,Junior
EMP-01646,Jenna Spence,Pharmacy Technician,ST-0207,2020-09-20,20,Senior
EMP-01647,Timothy Sherman,Pharmacist,ST-0208,2021-06-08,30,Mid
EMP-01648,Steve Moon,Pharmacist,ST-0208,2021-10-08,40,Junior
EMP-01649,Pamela Sullivan,Pharmacist,ST-0208,2016-12-13,35,Junior
EMP-01650,Bobby Chan,Pharmacy Technician,ST-0208,2024-09-27,30,Senior
EMP-01651,Jason Randall,Pharmacy Technician,ST-0208,2023-07-24,30,Senior
EMP-01652,Samantha Holloway,Pharmacy Technician,ST-0208,2020-10-24,35,Junior
EMP-01653,Heather Guzman,Pharmacist,ST-0209,2025-09-10,25,Mid
EMP-01654,Jody Johnson,Pharmacist,ST-0209,2017-04-05,30,Junior
EMP-01655,Catherine Ramos,Pharmacist,ST-0209,2018-09-09,30,Mid
EMP-01656,Curtis Torres,Pharmacist,ST-0209,2026-03-03,40,Mid
EMP-01657,Christopher Black,Pharmacy Technician,ST-0209,2018-08-03,40,Junior
EMP-01658,Melissa Sparks,Pharmacy Technician,ST-0209,2021-10-22,25,Mid
EMP-01659,Shane Anderson,Pharmacy Technician,ST-0209,2019-04-29,35,Junior
EMP-01660,Samantha Marsh,Pharmacy Technician,ST-0209,2019-10-03,40,Mid
EMP-01661,Jacob Long,Pharmacy Technician,ST-0209,2022-10-17,35,Junior
EMP-01662,Stacey Walker,Pharmacy Technician,ST-0209,2016-10-06,40,Mid
EMP-01663,Maria Sims,Pharmacist,ST-0210,2017-11-20,40,Mid
EMP-01664,Christina Haynes,Pharmacist,ST-0210,2019-03-31,40,Mid
EMP-01665,Luke Burke,Pharmacist,ST-0210,2018-11-30,25,Mid
EMP-01666,Jacob Valentine,Pharmacy Technician,ST-0210,2018-05-16,35,Mid
EMP-01667,Joseph Ayala,Pharmacy Technician,ST-0210,2024-02-04,25,Junior
EMP-01668,Kathleen Walker,Pharmacy Technician,ST-0210,2019-10-31,40,Mid
EMP-01669,Scott Casey,Pharmacy Technician,ST-0210,2021-04-10,40,Mid
EMP-01670,Janet Reynolds,Pharmacy Technician,ST-0210,2019-11-21,35,Mid
EMP-01671,Whitney Campbell,Pharmacy Technician,ST-0210,2019-08-06,40,Mid
EMP-01672,Jason Thomas,Pharmacist,ST-0211,2021-04-24,35,Junior
EMP-01673,Cynthia Hayes,Pharmacist,ST-0211,2020-08-06,35,Mid
EMP-01674,Michael Ellis,Pharmacist,ST-0211,2016-07-20,30,Junior
EMP-01675,Seth Mccann,Pharmacy Technician,ST-0211,2023-02-20,30,Junior
EMP-01676,Michelle Erickson,Pharmacy Technician,ST-0211,2020-09-25,25,Mid
EMP-01677,Justin Williams,Pharmacy Technician,ST-0211,2020-05-15,40,Mid
EMP-01678,Hector Obrien,Pharmacy Technician,ST-0211,2017-02-23,25,Junior
EMP-01679,Jonathan James,Pharmacist,ST-0212,2023-02-02,40,Mid
EMP-01680,Brandi Mcclain,Pharmacy Technician,ST-0212,2017-01-27,40,Mid
EMP-01681,Debbie Gordon,Pharmacy Technician,ST-0212,2022-02-22,40,Junior
EMP-01682,Bonnie Stewart,Pharmacy Technician,ST-0212,2025-05-25,40,Junior
EMP-01683,David Edwards,Pharmacist,ST-0213,2018-07-20,40,Mid
EMP-01684,Dr. Douglas Ward MD,Pharmacist,ST-0213,2020-11-07,30,Junior
EMP-01685,Pam Baker,Pharmacist,ST-0213,2021-09-12,25,Mid
EMP-01686,Christopher Doyle,Pharmacist,ST-0213,2024-09-24,25,Mid
EMP-01687,Brittany Farrell,Pharmacy Technician,ST-0213,2023-11-11,30,Mid
EMP-01688,Charles Hall,Pharmacy Technician,ST-0213,2016-12-25,40,Mid
EMP-01689,Christopher Mcdonald,Pharmacy Technician,ST-0213,2018-05-07,40,Junior
EMP-01690,Tammy Williams MD,Pharmacy Technician,ST-0213,2025-12-01,20,Mid
EMP-01691,Mr. Ryan Camacho,Pharmacy Technician,ST-0213,2018-06-24,30,Mid
EMP-01692,Dalton Mitchell,Pharmacy Technician,ST-0213,2019-03-28,20,Junior
EMP-01693,Samantha Elliott,Pharmacy Technician,ST-0213,2026-05-04,20,Senior
EMP-01694,Zachary Smith,Pharmacist,ST-0214,2026-01-31,25,Mid
EMP-01695,Thomas Sanchez,Pharmacist,ST-0214,2024-11-06,20,Mid
EMP-01696,Stacy Johnson,Pharmacist,ST-0214,2018-06-14,30,Senior
EMP-01697,Kevin Bean,Pharmacist,ST-0214,2021-11-17,40,Junior
EMP-01698,Brad Rivas,Pharmacy Technician,ST-0214,2024-07-15,40,Senior
EMP-01699,Tyler Wheeler,Pharmacy Technician,ST-0214,2016-06-22,40,Senior
EMP-01700,Andrew Dean,Pharmacy Technician,ST-0214,2024-01-31,25,Mid
EMP-01701,Nicholas Navarro,Pharmacy Technician,ST-0214,2026-01-21,20,Junior
EMP-01702,Scott Solis,Pharmacy Technician,ST-0214,2021-03-10,40,Junior
EMP-01703,Anthony Jones,Pharmacy Technician,ST-0214,2022-11-11,40,Senior
EMP-01704,David Allen,Pharmacy Technician,ST-0214,2023-02-28,40,Senior
EMP-01705,Samuel Martin,Pharmacist,ST-0215,2023-03-22,25,Junior
EMP-01706,Paul Valdez,Pharmacist,ST-0215,2018-06-05,30,Junior
EMP-01707,Robert Fitzgerald,Pharmacist,ST-0215,2021-08-25,20,Mid
EMP-01708,Lindsey Howard,Pharmacist,ST-0215,2018-01-04,40,Mid
EMP-01709,Kayla Burns,Pharmacist,ST-0215,2022-12-23,30,Mid
EMP-01710,Justin Henderson,Pharmacy Technician,ST-0215,2023-07-25,25,Junior
EMP-01711,Lisa Hamilton,Pharmacy Technician,ST-0215,2023-08-16,40,Mid
EMP-01712,Jose Mcpherson,Pharmacy Technician,ST-0215,2020-03-10,40,Junior
EMP-01713,Michelle Arias,Pharmacy Technician,ST-0215,2025-05-06,40,Mid
EMP-01714,Kelly Roberts,Pharmacy Technician,ST-0215,2023-10-25,35,Mid
EMP-01715,Robert Evans,Pharmacy Technician,ST-0215,2018-07-20,40,Mid
EMP-01716,Elizabeth Wright,Pharmacist,ST-0216,2023-08-26,35,Senior
EMP-01717,Anthony Jones,Pharmacy Technician,ST-0216,2017-02-21,40,Mid
EMP-01718,Kayla Gutierrez,Pharmacy Technician,ST-0216,2024-04-12,40,Mid
EMP-01719,Laura King,Pharmacy Technician,ST-0216,2020-09-16,25,Mid
EMP-01720,Patricia Smith,Pharmacist,ST-0217,2024-04-01,40,Senior
EMP-01721,Clarence Long,Pharmacist,ST-0217,2017-10-16,30,Mid
EMP-01722,Michael Edwards,Pharmacist,ST-0217,2024-02-12,25,Senior
EMP-01723,Joanna Morton,Pharmacy Technician,ST-0217,2022-03-07,40,Mid
EMP-01724,Shelby Lopez,Pharmacy Technician,ST-0217,2019-07-11,40,Mid
EMP-01725,William Green,Pharmacy Technician,ST-0217,2018-03-08,35,Junior
EMP-01726,Albert Foster,Pharmacy Technician,ST-0217,2016-08-07,35,Mid
EMP-01727,John Holt,Pharmacy Technician,ST-0217,2024-08-27,40,Mid
EMP-01728,Robert Jensen,Pharmacy Technician,ST-0217,2023-02-04,40,Junior
EMP-01729,Anita Taylor,Pharmacy Technician,ST-0217,2019-08-15,35,Mid
EMP-01730,Alan Waller,Pharmacist,ST-0218,2016-10-30,40,Mid
EMP-01731,Matthew Santos,Pharmacist,ST-0218,2023-10-15,30,Junior
EMP-01732,Shannon Ryan,Pharmacy Technician,ST-0218,2017-11-02,35,Mid
EMP-01733,John Wells,Pharmacy Technician,ST-0218,2016-09-29,25,Mid
EMP-01734,Steven Rodgers,Pharmacist,ST-0219,2023-12-13,35,Mid
EMP-01735,Kaitlyn Heath,Pharmacist,ST-0219,2026-05-01,40,Junior
EMP-01736,Edward Gallegos,Pharmacy Technician,ST-0219,2023-01-15,20,Mid
EMP-01737,Adam Mccoy,Pharmacy Technician,ST-0219,2023-09-21,35,Mid
EMP-01738,Sarah Mclaughlin,Pharmacy Technician,ST-0219,2025-10-21,40,Senior
EMP-01739,Mrs. Jennifer Palmer DDS,Pharmacy Technician,ST-0219,2024-09-03,40,Mid
EMP-01740,Antonio Smith,Pharmacy Technician,ST-0219,2026-03-07,35,Mid
EMP-01741,Arthur Orozco,Pharmacist,ST-0220,2023-06-22,25,Mid
EMP-01742,Audrey Dean,Pharmacist,ST-0220,2022-04-10,30,Senior
EMP-01743,Jeffrey Martin,Pharmacist,ST-0220,2019-08-24,35,Mid
EMP-01744,Jeffrey Romero,Pharmacist,ST-0220,2026-05-16,30,Junior
EMP-01745,Gina Guzman,Pharmacist,ST-0220,2024-05-05,20,Mid
EMP-01746,Edward Dawson,Pharmacy Technician,ST-0220,2023-06-20,20,Mid
EMP-01747,Megan Navarro,Pharmacy Technician,ST-0220,2024-05-29,40,Senior
EMP-01748,Sarah Howell,Pharmacy Technician,ST-0220,2021-03-07,40,Junior
EMP-01749,Angelica Webb,Pharmacy Technician,ST-0220,2019-04-28,40,Senior
EMP-01750,Larry Garcia,Pharmacy Technician,ST-0220,2023-06-14,25,Mid
EMP-01751,Katherine Young,Pharmacy Technician,ST-0220,2025-11-06,30,Senior
EMP-01752,Albert Ibarra,Pharmacy Technician,ST-0220,2022-06-13,40,Junior
EMP-01753,Carrie Villarreal,Pharmacist,ST-0221,2024-12-09,40,Mid
EMP-01754,Arthur Jordan,Pharmacist,ST-0221,2020-03-25,40,Mid
EMP-01755,Danny Scott,Pharmacist,ST-0221,2022-03-01,40,Junior
EMP-01756,Patricia Carrillo,Pharmacist,ST-0221,2025-11-07,30,Junior
EMP-01757,Chris Vaughn,Pharmacist,ST-0221,2025-02-21,40,Senior
EMP-01758,Ashley Williams,Pharmacy Technician,ST-0221,2023-10-28,40,Senior
EMP-01759,Tonya Campos,Pharmacy Technician,ST-0221,2018-03-05,20,Mid
EMP-01760,Lisa Garrison,Pharmacy Technician,ST-0221,2018-02-08,20,Junior
EMP-01761,Amanda Garcia,Pharmacy Technician,ST-0221,2018-05-20,25,Mid
EMP-01762,Susan Moore,Pharmacy Technician,ST-0221,2021-05-06,30,Junior
EMP-01763,Pamela Jimenez,Pharmacy Technician,ST-0221,2018-01-23,25,Junior
EMP-01764,Jack Fuentes,Pharmacy Technician,ST-0221,2018-06-20,40,Mid
EMP-01765,Jessica Perry,Pharmacist,ST-0222,2016-06-26,40,Mid
EMP-01766,Robert Peterson,Pharmacist,ST-0222,2024-12-19,30,Mid
EMP-01767,Derek Espinoza,Pharmacist,ST-0222,2023-06-08,30,Junior
EMP-01768,Maurice Hernandez,Pharmacy Technician,ST-0222,2025-05-21,25,Junior
EMP-01769,Darren Pham,Pharmacy Technician,ST-0222,2023-05-29,30,Mid
EMP-01770,Stephanie Crane,Pharmacy Technician,ST-0222,2025-02-26,40,Junior
EMP-01771,Heidi Johnson,Pharmacy Technician,ST-0222,2018-11-07,25,Senior
EMP-01772,Michelle Holmes,Pharmacy Technician,ST-0222,2017-07-23,25,Junior
EMP-01773,Ernest Holden,Pharmacy Technician,ST-0222,2019-03-04,40,Junior
EMP-01774,James Johnson,Pharmacist,ST-0223,2018-12-10,20,Mid
EMP-01775,Amy Welch,Pharmacy Technician,ST-0223,2025-03-20,30,Mid
EMP-01776,Jennifer Blackwell,Pharmacy Technician,ST-0223,2025-10-17,40,Junior
EMP-01777,Mikayla Edwards,Pharmacy Technician,ST-0223,2022-03-25,35,Mid
EMP-01778,Douglas Rose,Pharmacist,ST-0224,2018-11-15,25,Mid
EMP-01779,Jill Harris,Pharmacist,ST-0224,2025-08-20,30,Mid
EMP-01780,Lisa Ramos,Pharmacist,ST-0224,2022-04-01,20,Mid
EMP-01781,Rachael Sullivan,Pharmacist,ST-0224,2019-09-24,30,Senior
EMP-01782,Angela Medina,Pharmacy Technician,ST-0224,2023-01-04,20,Mid
EMP-01783,Natalie Martinez,Pharmacy Technician,ST-0224,2025-07-29,35,Mid
EMP-01784,Brandon Arnold,Pharmacy Technician,ST-0224,2025-03-30,35,Mid
EMP-01785,Mark Johnson,Pharmacy Technician,ST-0224,2025-07-24,40,Senior
EMP-01786,Daisy Schroeder,Pharmacy Technician,ST-0224,2023-07-26,30,Mid
EMP-01787,Mrs. Amy Watson,Pharmacy Technician,ST-0224,2025-01-03,40,Senior
EMP-01788,Anthony Curtis,Pharmacy Technician,ST-0224,2018-07-01,40,Mid
EMP-01789,Kenneth Smith,Pharmacy Technician,ST-0224,2022-02-21,25,Mid
EMP-01790,Dr. Virginia Cunningham,Pharmacist,ST-0225,2025-06-12,40,Mid
EMP-01791,Cynthia Evans,Pharmacist,ST-0225,2026-02-13,35,Senior
EMP-01792,Michelle Stone,Pharmacy Technician,ST-0225,2020-08-02,30,Senior
EMP-01793,Jose Lee,Pharmacy Technician,ST-0225,2022-07-09,30,Junior
EMP-01794,Charles Simmons,Pharmacist,ST-0226,2023-05-21,35,Mid
EMP-01795,Antonio Beasley,Pharmacist,ST-0226,2024-06-23,25,Junior
EMP-01796,Blake Rhodes,Pharmacist,ST-0226,2023-03-24,40,Junior
EMP-01797,Kelly Foster,Pharmacy Technician,ST-0226,2020-11-10,35,Mid
EMP-01798,Mallory Barajas,Pharmacy Technician,ST-0226,2024-09-13,35,Mid
EMP-01799,Jennifer Martin,Pharmacy Technician,ST-0226,2024-12-23,25,Mid
EMP-01800,Michael Anderson,Pharmacy Technician,ST-0226,2025-02-07,30,Mid
EMP-01801,Bailey Lewis,Pharmacy Technician,ST-0226,2024-06-05,25,Mid
EMP-01802,Christopher Hansen,Pharmacy Technician,ST-0226,2018-05-24,25,Junior
EMP-01803,Jennifer Martinez,Pharmacist,ST-0227,2026-02-06,25,Junior
EMP-01804,Joseph Wilson,Pharmacist,ST-0227,2021-07-24,40,Junior
EMP-01805,Elizabeth Tucker PhD,Pharmacy Technician,ST-0227,2018-10-17,40,Senior
EMP-01806,Jennifer Zuniga,Pharmacy Technician,ST-0227,2021-07-26,35,Junior
EMP-01807,Cindy Fuentes,Pharmacist,ST-0228,2024-09-09,30,Mid
EMP-01808,Joshua Jones,Pharmacist,ST-0228,2017-02-18,30,Junior
EMP-01809,Kenneth Knight,Pharmacist,ST-0228,2022-02-14,35,Senior
EMP-01810,Karen Cortez,Pharmacy Technician,ST-0228,2018-08-20,40,Junior
EMP-01811,Kathy Murray,Pharmacy Technician,ST-0228,2024-01-11,40,Junior
EMP-01812,Brittany Luna,Pharmacy Technician,ST-0228,2017-11-22,25,Senior
EMP-01813,Mary Ortiz,Pharmacy Technician,ST-0228,2020-05-02,25,Junior
EMP-01814,Gina Williams,Pharmacy Technician,ST-0228,2023-11-30,20,Senior
EMP-01815,Maria Cline,Pharmacist,ST-0229,2016-10-18,40,Mid
EMP-01816,Rebecca Zimmerman,Pharmacist,ST-0229,2025-12-02,40,Junior
EMP-01817,Maria Miller,Pharmacist,ST-0229,2025-08-04,35,Mid
EMP-01818,Amy Hudson,Pharmacist,ST-0229,2019-08-06,20,Mid
EMP-01819,Kathryn Smith,Pharmacist,ST-0229,2025-06-03,40,Junior
EMP-01820,Albert Buchanan,Pharmacy Technician,ST-0229,2020-07-19,30,Junior
EMP-01821,Sara Riley,Pharmacy Technician,ST-0229,2017-10-24,25,Senior
EMP-01822,Lisa Morales,Pharmacy Technician,ST-0229,2017-02-20,35,Mid
EMP-01823,Timothy Morgan Jr.,Pharmacy Technician,ST-0229,2016-10-13,40,Junior
EMP-01824,Emily Scott,Pharmacy Technician,ST-0229,2018-04-29,35,Mid
EMP-01825,Kimberly Mitchell,Pharmacy Technician,ST-0229,2019-06-26,35,Senior
EMP-01826,Brandon Parker,Pharmacy Technician,ST-0229,2023-04-21,40,Mid
EMP-01827,Amy Woodward,Pharmacy Technician,ST-0229,2019-06-18,40,Junior
EMP-01828,Anthony Price,Pharmacist,ST-0230,2021-10-26,20,Junior
EMP-01829,Steven Scott,Pharmacist,ST-0230,2018-06-07,30,Mid
EMP-01830,David Harper,Pharmacy Technician,ST-0230,2020-05-25,35,Senior
EMP-01831,Paul Cruz Jr.,Pharmacy Technician,ST-0230,2017-05-28,35,Mid
EMP-01832,Juan Jones,Pharmacy Technician,ST-0230,2016-11-12,20,Junior
EMP-01833,David Mercado,Pharmacy Technician,ST-0230,2020-12-14,35,Mid
EMP-01834,Laurie Garcia,Pharmacy Technician,ST-0230,2025-10-23,40,Junior
EMP-01835,Beth Carroll,Pharmacist,ST-0231,2023-12-18,20,Mid
EMP-01836,Mark Harris,Pharmacist,ST-0231,2018-10-18,25,Junior
EMP-01837,William Casey,Pharmacist,ST-0231,2025-07-09,40,Junior
EMP-01838,Tonya Peters,Pharmacist,ST-0231,2017-01-31,35,Junior
EMP-01839,John Calderon,Pharmacist,ST-0231,2021-04-18,25,Mid
EMP-01840,Carol Brown,Pharmacy Technician,ST-0231,2024-07-30,40,Mid
EMP-01841,David Frazier,Pharmacy Technician,ST-0231,2022-05-09,40,Junior
EMP-01842,Christy Pittman,Pharmacy Technician,ST-0231,2021-02-28,40,Junior
EMP-01843,Patrick Hart,Pharmacy Technician,ST-0231,2021-06-28,40,Mid
EMP-01844,Michael Rivas,Pharmacy Technician,ST-0231,2025-11-03,40,Mid
EMP-01845,Dr. Christine Wagner PhD,Pharmacy Technician,ST-0231,2022-03-16,20,Junior
EMP-01846,Veronica Zimmerman,Pharmacy Technician,ST-0231,2021-01-07,40,Mid
EMP-01847,William Peterson,Pharmacy Technician,ST-0231,2024-03-13,40,Junior
EMP-01848,Erin Sloan,Pharmacist,ST-0232,2018-08-25,30,Junior
EMP-01849,April Alvarez,Pharmacist,ST-0232,2016-07-15,40,Mid
EMP-01850,Jennifer Woodard,Pharmacist,ST-0232,2024-09-10,40,Junior
EMP-01851,Kimberly Cobb,Pharmacy Technician,ST-0232,2017-09-10,35,Mid
EMP-01852,Stephanie Cabrera,Pharmacy Technician,ST-0232,2023-12-13,30,Senior
EMP-01853,Heather Hess,Pharmacy Technician,ST-0232,2022-06-19,40,Senior
EMP-01854,Ryan Cain,Pharmacy Technician,ST-0232,2016-07-08,40,Junior
EMP-01855,Jacob Lee,Pharmacy Technician,ST-0232,2016-07-14,30,Senior
EMP-01856,Alejandro Campbell,Pharmacist,ST-0233,2022-06-18,20,Mid
EMP-01857,Robert Garrett,Pharmacist,ST-0233,2020-02-20,40,Mid
EMP-01858,Johnny Cox,Pharmacy Technician,ST-0233,2021-02-24,40,Junior
EMP-01859,Michael Obrien Jr.,Pharmacy Technician,ST-0233,2023-02-11,30,Junior
EMP-01860,Donald Mason,Pharmacy Technician,ST-0233,2019-04-11,30,Junior
EMP-01861,Mary Knight,Pharmacist,ST-0234,2025-12-27,30,Senior
EMP-01862,Kevin Reese,Pharmacist,ST-0234,2018-07-17,40,Junior
EMP-01863,Kelly Perez,Pharmacy Technician,ST-0234,2025-04-10,30,Senior
EMP-01864,Denise Abbott,Pharmacy Technician,ST-0234,2016-10-07,20,Junior
EMP-01865,Melissa Patel MD,Pharmacy Technician,ST-0234,2025-11-26,25,Mid
EMP-01866,April Simmons,Pharmacy Technician,ST-0234,2017-04-04,25,Senior
EMP-01867,Erica Richard,Pharmacist,ST-0235,2023-04-19,30,Mid
EMP-01868,Michael Owens,Pharmacist,ST-0235,2022-07-11,25,Mid
EMP-01869,Amanda Griffith,Pharmacist,ST-0235,2017-03-04,40,Mid
EMP-01870,Jason Cole,Pharmacy Technician,ST-0235,2016-06-18,40,Mid
EMP-01871,George Beard,Pharmacy Technician,ST-0235,2016-10-21,40,Senior
EMP-01872,Courtney Norris DVM,Pharmacy Technician,ST-0235,2020-08-17,40,Junior
EMP-01873,Gary Brown,Pharmacy Technician,ST-0235,2018-01-08,20,Junior
EMP-01874,Jeffrey Johnson,Pharmacy Technician,ST-0235,2022-01-23,40,Mid
EMP-01875,Danielle Wells,Pharmacist,ST-0236,2022-03-04,30,Senior
EMP-01876,Samantha Stone,Pharmacist,ST-0236,2020-05-27,40,Senior
EMP-01877,Patricia Harvey,Pharmacist,ST-0236,2018-01-01,30,Mid
EMP-01878,Lauren Miller,Pharmacy Technician,ST-0236,2017-05-29,30,Junior
EMP-01879,Jamie Wu,Pharmacy Technician,ST-0236,2017-06-25,25,Junior
EMP-01880,Amy Lang,Pharmacy Technician,ST-0236,2017-04-22,30,Senior
EMP-01881,Mark Jones,Pharmacy Technician,ST-0236,2017-04-28,25,Mid
EMP-01882,Elizabeth James,Pharmacy Technician,ST-0236,2018-01-02,35,Junior
EMP-01883,Jennifer Hancock,Pharmacist,ST-0237,2016-07-21,35,Junior
EMP-01884,John Patterson,Pharmacist,ST-0237,2018-02-05,35,Mid
EMP-01885,Timothy Logan,Pharmacist,ST-0237,2024-02-06,25,Junior
EMP-01886,Leah Rodriguez,Pharmacy Technician,ST-0237,2016-08-01,35,Senior
EMP-01887,Andrea Clarke,Pharmacy Technician,ST-0237,2019-09-02,30,Mid
EMP-01888,Beth Hicks,Pharmacy Technician,ST-0237,2022-06-03,40,Senior
EMP-01889,Nathaniel Wallace,Pharmacy Technician,ST-0237,2020-07-05,40,Mid
EMP-01890,Andrew Anderson,Pharmacy Technician,ST-0237,2026-04-27,40,Senior
EMP-01891,Tyler Webster,Pharmacist,ST-0238,2021-09-01,30,Junior
EMP-01892,Kimberly Thomas,Pharmacist,ST-0238,2024-05-12,20,Senior
EMP-01893,Grant Wood,Pharmacist,ST-0238,2016-07-06,40,Junior
EMP-01894,Mary Thomas,Pharmacist,ST-0238,2020-05-31,35,Mid
EMP-01895,Sandy Trevino,Pharmacist,ST-0238,2023-07-22,25,Senior
EMP-01896,William Davidson,Pharmacy Technician,ST-0238,2019-10-19,25,Junior
EMP-01897,Gloria Contreras,Pharmacy Technician,ST-0238,2024-04-29,35,Mid
EMP-01898,Erin Lane,Pharmacy Technician,ST-0238,2022-01-31,20,Mid
EMP-01899,Jennifer Martin,Pharmacy Technician,ST-0238,2024-02-07,35,Junior
EMP-01900,Susan Crawford,Pharmacy Technician,ST-0238,2016-06-08,25,Mid
EMP-01901,Melissa Owens,Pharmacy Technician,ST-0238,2020-01-01,30,Senior
EMP-01902,Nicholas Cisneros,Pharmacy Technician,ST-0238,2022-01-05,40,Senior
EMP-01903,Jamie Ross,Pharmacy Technician,ST-0238,2016-06-27,30,Senior
EMP-01904,Benjamin Johnson,Pharmacist,ST-0239,2018-05-02,30,Junior
EMP-01905,Jeremiah Welch,Pharmacist,ST-0239,2022-07-01,20,Junior
EMP-01906,Allen Gonzalez,Pharmacy Technician,ST-0239,2019-05-04,40,Mid
EMP-01907,Dennis Thompson,Pharmacy Technician,ST-0239,2025-10-22,25,Mid
EMP-01908,Craig Thompson,Pharmacy Technician,ST-0239,2020-10-29,30,Mid
EMP-01909,Alisha Byrd,Pharmacy Technician,ST-0239,2022-10-27,30,Senior
EMP-01910,Stacey Morgan,Pharmacy Technician,ST-0239,2019-12-14,40,Mid
EMP-01911,David Pacheco,Pharmacist,ST-0240,2019-04-16,30,Mid
EMP-01912,Vanessa Cuevas,Pharmacist,ST-0240,2023-10-03,40,Junior
EMP-01913,Ana Thomas,Pharmacist,ST-0240,2018-08-07,25,Junior
EMP-01914,Cheryl Gray,Pharmacist,ST-0240,2022-09-28,35,Mid
EMP-01915,Jeffrey Fields,Pharmacy Technician,ST-0240,2017-02-28,40,Junior
EMP-01916,Laurie Dickerson,Pharmacy Technician,ST-0240,2021-05-18,30,Senior
EMP-01917,Erin Brown,Pharmacy Technician,ST-0240,2021-02-20,40,Mid
EMP-01918,Sarah Schmitt,Pharmacy Technician,ST-0240,2024-09-10,35,Junior
EMP-01919,Brad Ruiz,Pharmacy Technician,ST-0240,2017-06-24,40,Junior
EMP-01920,James Khan,Pharmacy Technician,ST-0240,2025-01-13,40,Mid
EMP-01921,Joseph White,Pharmacist,ST-0241,2022-09-26,35,Junior
EMP-01922,Karen Sosa,Pharmacist,ST-0241,2024-06-07,35,Mid
EMP-01923,James Morse,Pharmacist,ST-0241,2026-04-23,25,Mid
EMP-01924,Christine Jacobson,Pharmacy Technician,ST-0241,2024-01-25,40,Mid
EMP-01925,Jennifer Torres,Pharmacy Technician,ST-0241,2022-10-16,40,Junior
EMP-01926,Taylor Brooks,Pharmacy Technician,ST-0241,2025-09-28,30,Junior
EMP-01927,Paul Phillips,Pharmacy Technician,ST-0241,2025-03-14,35,Senior
EMP-01928,Kevin Marshall,Pharmacy Technician,ST-0241,2022-02-05,40,Junior
EMP-01929,John Ortiz,Pharmacy Technician,ST-0241,2024-11-02,30,Mid
